"","연도","직종","회차","일련번호","과목명","과목별점수"
"18914",2015,"의사(필기)",79,"52713","의학각론1(R형)",29
"18915",2015,"의사(필기)",79,"52713","의학각론2",31
"18916",2015,"의사(필기)",79,"52713","의학각론3",40
"18917",2015,"의사(필기)",79,"52713","의학각론4",50
"18918",2015,"의사(필기)",79,"52713","의학각론5",37
"18919",2015,"의사(필기)",79,"52713","의학총론1",38
"18920",2015,"의사(필기)",79,"52713","의학총론2(R형)",11
"18921",2015,"의사(필기)",79,"52714","보건의약관계 법규",12
"18922",2015,"의사(필기)",79,"52714","의학각론1(R형)",32
"18923",2015,"의사(필기)",79,"52714","의학각론2",33
"18924",2015,"의사(필기)",79,"52714","의학각론3",58
"18925",2015,"의사(필기)",79,"52714","의학각론4",53
"18926",2015,"의사(필기)",79,"52714","의학각론5",58
"18927",2015,"의사(필기)",79,"52714","의학총론1",50
"18928",2015,"의사(필기)",79,"52714","의학총론2(R형)",11
"18929",2015,"의사(필기)",79,"52715","보건의약관계 법규",14
"18930",2015,"의사(필기)",79,"52715","의학각론1(R형)",26
"18931",2015,"의사(필기)",79,"52715","의학각론2",33
"18932",2015,"의사(필기)",79,"52715","의학각론3",53
"18933",2015,"의사(필기)",79,"52715","의학각론4",48
"18934",2015,"의사(필기)",79,"52715","의학각론5",45
"18935",2015,"의사(필기)",79,"52715","의학총론1",48
"18936",2015,"의사(필기)",79,"52715","의학총론2(R형)",9
"18937",2015,"의사(필기)",79,"52716","보건의약관계 법규",18
"18938",2015,"의사(필기)",79,"52716","의학각론1(R형)",31
"18939",2015,"의사(필기)",79,"52716","의학각론2",38
"18940",2015,"의사(필기)",79,"52716","의학각론3",62
"18941",2015,"의사(필기)",79,"52716","의학각론4",59
"18942",2015,"의사(필기)",79,"52716","의학각론5",54
"18943",2015,"의사(필기)",79,"52716","의학총론1",56
"18944",2015,"의사(필기)",79,"52716","의학총론2(R형)",13
"18945",2015,"의사(필기)",79,"52717","보건의약관계 법규",14
"18946",2015,"의사(필기)",79,"52717","의학각론1(R형)",36
"18947",2015,"의사(필기)",79,"52717","의학각론2",35
"18948",2015,"의사(필기)",79,"52717","의학각론3",62
"18949",2015,"의사(필기)",79,"52717","의학각론4",49
"18950",2015,"의사(필기)",79,"52717","의학각론5",56
"18951",2015,"의사(필기)",79,"52717","의학총론1",47
"18952",2015,"의사(필기)",79,"52717","의학총론2(R형)",12
"18953",2015,"의사(필기)",79,"52718","보건의약관계 법규",16
"18954",2015,"의사(필기)",79,"52718","의학각론1(R형)",40
"18955",2015,"의사(필기)",79,"52718","의학각론2",40
"18956",2015,"의사(필기)",79,"52718","의학각론3",61
"18957",2015,"의사(필기)",79,"52718","의학각론4",57
"18958",2015,"의사(필기)",79,"52718","의학각론5",64
"18959",2015,"의사(필기)",79,"52718","의학총론1",56
"18960",2015,"의사(필기)",79,"52718","의학총론2(R형)",12
"18961",2015,"의사(필기)",79,"52719","보건의약관계 법규",15
"18962",2015,"의사(필기)",79,"52719","의학각론1(R형)",29
"18963",2015,"의사(필기)",79,"52719","의학각론2",34
"18964",2015,"의사(필기)",79,"52719","의학각론3",54
"18965",2015,"의사(필기)",79,"52719","의학각론4",50
"18966",2015,"의사(필기)",79,"52719","의학각론5",51
"18967",2015,"의사(필기)",79,"52719","의학총론1",47
"18968",2015,"의사(필기)",79,"52719","의학총론2(R형)",14
"18969",2015,"의사(필기)",79,"52720","보건의약관계 법규",15
"18970",2015,"의사(필기)",79,"52720","의학각론1(R형)",23
"18971",2015,"의사(필기)",79,"52720","의학각론2",31
"18972",2015,"의사(필기)",79,"52720","의학각론3",46
"18973",2015,"의사(필기)",79,"52720","의학각론4",55
"18974",2015,"의사(필기)",79,"52720","의학각론5",56
"18975",2015,"의사(필기)",79,"52720","의학총론1",47
"18976",2015,"의사(필기)",79,"52720","의학총론2(R형)",10
"18977",2015,"의사(필기)",79,"52721","보건의약관계 법규",18
"18978",2015,"의사(필기)",79,"52721","의학각론1(R형)",30
"18979",2015,"의사(필기)",79,"52721","의학각론2",36
"18980",2015,"의사(필기)",79,"52721","의학각론3",54
"18981",2015,"의사(필기)",79,"52721","의학각론4",51
"18982",2015,"의사(필기)",79,"52721","의학각론5",57
"18983",2015,"의사(필기)",79,"52721","의학총론1",50
"18984",2015,"의사(필기)",79,"52721","의학총론2(R형)",11
"18985",2015,"의사(필기)",79,"52722","보건의약관계 법규",14
"18986",2015,"의사(필기)",79,"52722","의학각론1(R형)",24
"18987",2015,"의사(필기)",79,"52722","의학각론2",27
"18988",2015,"의사(필기)",79,"52722","의학각론3",40
"18989",2015,"의사(필기)",79,"52722","의학각론4",37
"18990",2015,"의사(필기)",79,"52722","의학각론5",47
"18991",2015,"의사(필기)",79,"52722","의학총론1",45
"18992",2015,"의사(필기)",79,"52722","의학총론2(R형)",6
"18993",2015,"의사(필기)",79,"52723","보건의약관계 법규",16
"18994",2015,"의사(필기)",79,"52723","의학각론1(R형)",28
"18995",2015,"의사(필기)",79,"52723","의학각론2",37
"18996",2015,"의사(필기)",79,"52723","의학각론3",59
"18997",2015,"의사(필기)",79,"52723","의학각론4",48
"18998",2015,"의사(필기)",79,"52723","의학각론5",55
"18999",2015,"의사(필기)",79,"52723","의학총론1",42
"19000",2015,"의사(필기)",79,"52723","의학총론2(R형)",10
"19001",2015,"의사(필기)",79,"52724","보건의약관계 법규",18
"19002",2015,"의사(필기)",79,"52724","의학각론1(R형)",38
"19003",2015,"의사(필기)",79,"52724","의학각론2",40
"19004",2015,"의사(필기)",79,"52724","의학각론3",64
"19005",2015,"의사(필기)",79,"52724","의학각론4",57
"19006",2015,"의사(필기)",79,"52724","의학각론5",61
"19007",2015,"의사(필기)",79,"52724","의학총론1",55
"19008",2015,"의사(필기)",79,"52724","의학총론2(R형)",12
"19009",2015,"의사(필기)",79,"52725","보건의약관계 법규",19
"19010",2015,"의사(필기)",79,"52725","의학각론1(R형)",38
"19011",2015,"의사(필기)",79,"52725","의학각론2",39
"19012",2015,"의사(필기)",79,"52725","의학각론3",58
"19013",2015,"의사(필기)",79,"52725","의학각론4",56
"19014",2015,"의사(필기)",79,"52725","의학각론5",61
"19015",2015,"의사(필기)",79,"52725","의학총론1",54
"19016",2015,"의사(필기)",79,"52725","의학총론2(R형)",11
"19017",2015,"의사(필기)",79,"52726","보건의약관계 법규",14
"19018",2015,"의사(필기)",79,"52726","의학각론1(R형)",39
"19019",2015,"의사(필기)",79,"52726","의학각론2",36
"19020",2015,"의사(필기)",79,"52726","의학각론3",59
"19021",2015,"의사(필기)",79,"52726","의학각론4",50
"19022",2015,"의사(필기)",79,"52726","의학각론5",64
"19023",2015,"의사(필기)",79,"52726","의학총론1",52
"19024",2015,"의사(필기)",79,"52726","의학총론2(R형)",13
"19025",2015,"의사(필기)",79,"52727","보건의약관계 법규",15
"19026",2015,"의사(필기)",79,"52727","의학각론1(R형)",32
"19027",2015,"의사(필기)",79,"52727","의학각론2",33
"19028",2015,"의사(필기)",79,"52727","의학각론3",56
"19029",2015,"의사(필기)",79,"52727","의학각론4",58
"19030",2015,"의사(필기)",79,"52727","의학각론5",59
"19031",2015,"의사(필기)",79,"52727","의학총론1",50
"19032",2015,"의사(필기)",79,"52727","의학총론2(R형)",10
"19033",2015,"의사(필기)",79,"52728","보건의약관계 법규",15
"19034",2015,"의사(필기)",79,"52728","의학각론1(R형)",24
"19035",2015,"의사(필기)",79,"52728","의학각론2",28
"19036",2015,"의사(필기)",79,"52728","의학각론3",45
"19037",2015,"의사(필기)",79,"52728","의학각론4",44
"19038",2015,"의사(필기)",79,"52728","의학각론5",44
"19039",2015,"의사(필기)",79,"52728","의학총론1",39
"19040",2015,"의사(필기)",79,"52728","의학총론2(R형)",8
"19041",2015,"의사(필기)",79,"52729","보건의약관계 법규",18
"19042",2015,"의사(필기)",79,"52729","의학각론1(R형)",33
"19043",2015,"의사(필기)",79,"52729","의학각론2",37
"19044",2015,"의사(필기)",79,"52729","의학각론3",57
"19045",2015,"의사(필기)",79,"52729","의학각론4",50
"19046",2015,"의사(필기)",79,"52729","의학각론5",63
"19047",2015,"의사(필기)",79,"52729","의학총론1",49
"19048",2015,"의사(필기)",79,"52729","의학총론2(R형)",13
"19049",2015,"의사(필기)",79,"52730","보건의약관계 법규",15
"19050",2015,"의사(필기)",79,"52730","의학각론1(R형)",25
"19051",2015,"의사(필기)",79,"52730","의학각론2",30
"19052",2015,"의사(필기)",79,"52730","의학각론3",50
"19053",2015,"의사(필기)",79,"52730","의학각론4",46
"19054",2015,"의사(필기)",79,"52730","의학각론5",55
"19055",2015,"의사(필기)",79,"52730","의학총론1",40
"19056",2015,"의사(필기)",79,"52730","의학총론2(R형)",9
"19057",2015,"의사(필기)",79,"52731","보건의약관계 법규",19
"19058",2015,"의사(필기)",79,"52731","의학각론1(R형)",33
"19059",2015,"의사(필기)",79,"52731","의학각론2",35
"19060",2015,"의사(필기)",79,"52731","의학각론3",61
"19061",2015,"의사(필기)",79,"52731","의학각론4",58
"19062",2015,"의사(필기)",79,"52731","의학각론5",55
"19063",2015,"의사(필기)",79,"52731","의학총론1",59
"19064",2015,"의사(필기)",79,"52731","의학총론2(R형)",12
"19065",2015,"의사(필기)",79,"52732","보건의약관계 법규",15
"19066",2015,"의사(필기)",79,"52732","의학각론1(R형)",32
"19067",2015,"의사(필기)",79,"52732","의학각론2",36
"19068",2015,"의사(필기)",79,"52732","의학각론3",58
"19069",2015,"의사(필기)",79,"52732","의학각론4",60
"19070",2015,"의사(필기)",79,"52732","의학각론5",55
"19071",2015,"의사(필기)",79,"52732","의학총론1",49
"19072",2015,"의사(필기)",79,"52732","의학총론2(R형)",7
"19073",2015,"의사(필기)",79,"52733","보건의약관계 법규",16
"19074",2015,"의사(필기)",79,"52733","의학각론1(R형)",39
"19075",2015,"의사(필기)",79,"52733","의학각론2",40
"19076",2015,"의사(필기)",79,"52733","의학각론3",63
"19077",2015,"의사(필기)",79,"52733","의학각론4",61
"19078",2015,"의사(필기)",79,"52733","의학각론5",66
"19079",2015,"의사(필기)",79,"52733","의학총론1",56
"19080",2015,"의사(필기)",79,"52733","의학총론2(R형)",13
"19081",2015,"의사(필기)",79,"52734","보건의약관계 법규",14
"19082",2015,"의사(필기)",79,"52734","의학각론1(R형)",33
"19083",2015,"의사(필기)",79,"52734","의학각론2",36
"19084",2015,"의사(필기)",79,"52734","의학각론3",54
"19085",2015,"의사(필기)",79,"52734","의학각론4",56
"19086",2015,"의사(필기)",79,"52734","의학각론5",58
"19087",2015,"의사(필기)",79,"52734","의학총론1",48
"19088",2015,"의사(필기)",79,"52734","의학총론2(R형)",13
"19089",2015,"의사(필기)",79,"52735","보건의약관계 법규",18
"19090",2015,"의사(필기)",79,"52735","의학각론1(R형)",34
"19091",2015,"의사(필기)",79,"52735","의학각론2",40
"19092",2015,"의사(필기)",79,"52735","의학각론3",59
"19093",2015,"의사(필기)",79,"52735","의학각론4",57
"19094",2015,"의사(필기)",79,"52735","의학각론5",55
"19095",2015,"의사(필기)",79,"52735","의학총론1",57
"19096",2015,"의사(필기)",79,"52735","의학총론2(R형)",11
"19097",2015,"의사(필기)",79,"52736","보건의약관계 법규",15
"19098",2015,"의사(필기)",79,"52736","의학각론1(R형)",28
"19099",2015,"의사(필기)",79,"52736","의학각론2",37
"19100",2015,"의사(필기)",79,"52736","의학각론3",54
"19101",2015,"의사(필기)",79,"52736","의학각론4",53
"19102",2015,"의사(필기)",79,"52736","의학각론5",58
"19103",2015,"의사(필기)",79,"52736","의학총론1",45
"19104",2015,"의사(필기)",79,"52736","의학총론2(R형)",11
"19105",2015,"의사(필기)",79,"52737","보건의약관계 법규",15
"19106",2015,"의사(필기)",79,"52737","의학각론1(R형)",34
"19107",2015,"의사(필기)",79,"52737","의학각론2",31
"19108",2015,"의사(필기)",79,"52737","의학각론3",49
"19109",2015,"의사(필기)",79,"52737","의학각론4",47
"19110",2015,"의사(필기)",79,"52737","의학각론5",49
"19111",2015,"의사(필기)",79,"52737","의학총론1",45
"19112",2015,"의사(필기)",79,"52737","의학총론2(R형)",9
"19113",2015,"의사(필기)",79,"52738","보건의약관계 법규",12
"19114",2015,"의사(필기)",79,"52738","의학각론1(R형)",27
"19115",2015,"의사(필기)",79,"52738","의학각론2",34
"19116",2015,"의사(필기)",79,"52738","의학각론3",54
"19117",2015,"의사(필기)",79,"52738","의학각론4",51
"19118",2015,"의사(필기)",79,"52738","의학각론5",49
"19119",2015,"의사(필기)",79,"52738","의학총론1",41
"19120",2015,"의사(필기)",79,"52738","의학총론2(R형)",8
"19121",2015,"의사(필기)",79,"52739","보건의약관계 법규",14
"19122",2015,"의사(필기)",79,"52739","의학각론1(R형)",30
"19123",2015,"의사(필기)",79,"52739","의학각론2",37
"19124",2015,"의사(필기)",79,"52739","의학각론3",54
"19125",2015,"의사(필기)",79,"52739","의학각론4",51
"19126",2015,"의사(필기)",79,"52739","의학각론5",54
"19127",2015,"의사(필기)",79,"52739","의학총론1",44
"19128",2015,"의사(필기)",79,"52739","의학총론2(R형)",5
"19129",2015,"의사(필기)",79,"52740","보건의약관계 법규",15
"19130",2015,"의사(필기)",79,"52740","의학각론1(R형)",30
"19131",2015,"의사(필기)",79,"52740","의학각론2",36
"19132",2015,"의사(필기)",79,"52740","의학각론3",59
"19133",2015,"의사(필기)",79,"52740","의학각론4",51
"19134",2015,"의사(필기)",79,"52740","의학각론5",54
"19135",2015,"의사(필기)",79,"52740","의학총론1",37
"19136",2015,"의사(필기)",79,"52740","의학총론2(R형)",8
"19137",2015,"의사(필기)",79,"52741","보건의약관계 법규",17
"19138",2015,"의사(필기)",79,"52741","의학각론1(R형)",32
"19139",2015,"의사(필기)",79,"52741","의학각론2",37
"19140",2015,"의사(필기)",79,"52741","의학각론3",59
"19141",2015,"의사(필기)",79,"52741","의학각론4",54
"19142",2015,"의사(필기)",79,"52741","의학각론5",57
"19143",2015,"의사(필기)",79,"52741","의학총론1",54
"19144",2015,"의사(필기)",79,"52741","의학총론2(R형)",11
"19145",2015,"의사(필기)",79,"52742","보건의약관계 법규",14
"19146",2015,"의사(필기)",79,"52742","의학각론1(R형)",37
"19147",2015,"의사(필기)",79,"52742","의학각론2",34
"19148",2015,"의사(필기)",79,"52742","의학각론3",54
"19149",2015,"의사(필기)",79,"52742","의학각론4",54
"19150",2015,"의사(필기)",79,"52742","의학각론5",55
"19151",2015,"의사(필기)",79,"52742","의학총론1",49
"19152",2015,"의사(필기)",79,"52742","의학총론2(R형)",14
"19153",2015,"의사(필기)",79,"52743","보건의약관계 법규",17
"19154",2015,"의사(필기)",79,"52743","의학각론1(R형)",27
"19155",2015,"의사(필기)",79,"52743","의학각론2",31
"19156",2015,"의사(필기)",79,"52743","의학각론3",60
"19157",2015,"의사(필기)",79,"52743","의학각론4",51
"19158",2015,"의사(필기)",79,"52743","의학각론5",57
"19159",2015,"의사(필기)",79,"52743","의학총론1",45
"19160",2015,"의사(필기)",79,"52743","의학총론2(R형)",12
"19161",2015,"의사(필기)",79,"52744","보건의약관계 법규",18
"19162",2015,"의사(필기)",79,"52744","의학각론1(R형)",28
"19163",2015,"의사(필기)",79,"52744","의학각론2",34
"19164",2015,"의사(필기)",79,"52744","의학각론3",55
"19165",2015,"의사(필기)",79,"52744","의학각론4",52
"19166",2015,"의사(필기)",79,"52744","의학각론5",55
"19167",2015,"의사(필기)",79,"52744","의학총론1",50
"19168",2015,"의사(필기)",79,"52744","의학총론2(R형)",10
"19169",2015,"의사(필기)",79,"52745","보건의약관계 법규",15
"19170",2015,"의사(필기)",79,"52745","의학각론1(R형)",28
"19171",2015,"의사(필기)",79,"52745","의학각론2",35
